Sheet A Row Index,Sheet B Row Index
128,19,3,2022-05-11 00:00:00,47,7,6,2018-03-10 00:00:00
129,19,4,2022-05-12 00:00:00,49,8,1,2018-03-12 00:00:00
130,19,5,2022-05-13 00:00:00,50,8,2,2018-03-13 00:00:00
131,19,6,2022-05-14 00:00:00,51,8,3,2018-03-14 00:00:00
132,20,0,2022-05-15 00:00:00,0,0,0,0
133,20,1,2022-05-16 00:00:00,52,8,4,2018-03-15 00:00:00
134,20,2,2022-05-17 00:00:00,53,8,5,2018-03-16 00:00:00
135,20,3,2022-05-18 00:00:00,54,8,6,2018-03-17 00:00:00
136,20,4,2022-05-19 00:00:00,56,9,1,2018-03-19 00:00:00
137,20,5,2022-05-20 00:00:00,57,9,2,2018-03-20 00:00:00
138,20,6,2022-05-21 00:00:00,58,9,3,2018-03-21 00:00:00
139,21,0,2022-05-22 00:00:00,0,0,0,0
140,21,1,2022-05-23 00:00:00,59,9,4,2018-03-22 00:00:00
141,21,2,2022-05-24 00:00:00,60,9,5,2018-03-23 00:00:00
142,21,3,2022-05-25 00:00:00,61,9,6,2018-03-24 00:00:00
143,21,4,2022-05-26 00:00:00,63,10,1,2018-03-26 00:00:00
144,21,5,2022-05-27 00:00:00,64,10,2,2018-03-27 00:00:00
145,21,6,2022-05-28 00:00:00,65,10,3,2018-03-28 00:00:00
146,22,0,2022-05-29 00:00:00,0,0,0,0
147,22,1,2022-05-30 00:00:00,66,10,4,2018-03-29 00:00:00
148,22,2,2022-05-31 00:00:00,67,10,5,2018-03-30 00:00:00
149,22,3,2022-06-01 00:00:00,68,10,6,2018-03-31 00:00:00
150,22,4,2022-06-02 00:00:00,70,11,1,2018-04-02 00:00:00
151,22,5,2022-06-03 00:00:00,71,11,2,2018-04-03 00:00:00
152,22,6,2022-06-04 00:00:00,72,11,3,2018-04-04 00:00:00
153,23,0,2022-06-05 00:00:00,0,0,0,0
154,23,1,2022-06-06 00:00:00,73,11,4,2018-04-05 00:00:00
155,23,2,2022-06-07 00:00:00,74,11,5,2018-04-06 00:00:00
156,23,3,2022-06-08 00:00:00,75,11,6,2018-04-07 00:00:00
157,23,4,2022-06-09 00:00:00,77,12,1,2018-04-09 00:00:00
158,23,5,2022-06-10 00:00:00,78,12,2,2018-04-10 00:00:00
159,23,6,2022-06-11 00:00:00,79,12,3,2018-04-11 00:00:00
160,24,0,2022-06-12 00:00:00,0,0,0,0
161,24,1,2022-06-13 00:00:00,80,12,4,2018-04-12 00:00:00
162,24,2,2022-06-14 00:00:00,81,12,5,2018-04-13 00:00:00
163,24,3,2022-06-15 00:00:00,82,12,6,2018-04-14 00:00:00
164,24,4,2022-06-16 00:00:00,84,13,1,2018-04-16 00:00:00
165,24,5,2022-06-17 00:00:00,85,13,2,2018-04-17 00:00:00
166,24,6,2022-06-18 00:00:00,86,13,3,2018-04-18 00:00:00
167,25,0,2022-06-19 00:00:00,0,0,0,0
168,25,1,2022-06-20 00:00:00,87,13,4,2018-04-19 00:00:00
169,25,2,2022-06-21 00:00:00,88,13,5,2018-04-20 00:00:00
170,25,3,2022-06-22 00:00:00,89,13,6,2018-04-21 00:00:00
171,25,4,2022-06-23 00:00:00,91,14,1,2018-04-23 00:00:00
172,25,5,2022-06-24 00:00:00,92,14,2,2018-04-24 00:00:00
173,25,6,2022-06-25 00:00:00,93,14,3,2018-04-25 00:00:00
174,26,0,2022-06-26 00:00:00,0,0,0,0
175,26,1,2022-06-27 00:00:00,94,14,4,2018-04-26 00:00:00
176,26,2,2022-06-28 00:00:00,95,14,5,2018-04-27 00:00:00
177,26,3,2022-06-29 00:00:00,96,14,6,2018-04-28 00:00:00
178,26,4,2022-06-30 00:00:00,98,15,1,2018-04-30 00:00:00
179,26,5,2022-07-01 00:00:00,99,15,2,2018-05-01 00:00:00
180,26,6,2022-07-02 00:00:00,100,15,3,2018-05-02 00:00:00
181,27,0,2022-07-03 00:00:00,0,0,0,0
182,27,1,2022-07-04 00:00:00,101,15,4,2018-05-03 00:00:00
183,27,2,2022-07-05 00:00:00,102,15,5,2018-05-04 00:00:00
184,27,3,2022-07-06 00:00:00,103,15,6,2018-05-05 00:00:00
185,27,4,2022-07-07 00:00:00,105,16,1,2018-05-07 00:00:00
186,27,5,2022-07-08 00:00:00,106,16,2,2018-05-08 00:00:00
187,27,6,2022-07-09 00:00:00,107,16,3,2018-05-09 00:00:00
188,28,0,2022-07-10 00:00:00,0,0,0,0
189,28,1,2022-07-11 00:00:00,108,16,4,2018-05-10 00:00:00
190,28,2,2022-07-12 00:00:00,109,16,5,2018-05-11 00:00:00
191,28,3,2022-07-13 00:00:00,110,16,6,2018-05-12 00:00:00
192,28,4,2022-07-14 00:00:00,112,17,1,2018-05-14 00:00:00
193,28,5,2022-07-15 00:00:00,113,17,2,2018-05-15 00:00:00
194,28,6,2022-07-16 00:00:00,114,17,3,2018-05-16 00:00:00
195,29,0,2022-07-17 00:00:00,0,0,0,0
196,29,1,2022-07-18 00:00:00,115,17,4,2018-05-17 00:00:00
197,29,2,2022-07-19 00:00:00,116,17,5,2018-05-18 00:00:00
198,29,3,2022-07-20 00:00:00,117,17,6,2018-05-19 00:00:00
199,29,4,2022-07-21 00:00:00,119,18,1,2018-05-21 00:00:00
